,colour,data
128,Blue,"[[1.9331719, 1.7732882, -0.41549, 2.0, 3.0], [1.9393497, 1.7665298, -0.41549, 16.0, 3.0], [1.9469688, 1.761075, -0.41580287, 38.0, 3.0], [1.9545743, 1.7555875, -0.41611573, 50.0, 3.0], [1.9603851, 1.7490968, -0.41611573, 73.0, 3.0], [1.9546505, 1.7317628, -0.41361275, 58.0, 3.0], [1.9580176, 1.7219785, -0.41298702, 40.0, 3.0], [1.9714563, 1.7216294, -0.41455138, 25.0, 3.0], [1.9935685, 1.7293211, -0.41799295, 6.0, 3.0], [1.8981997, 1.7676252, -0.59881973, 19.0, 1.0], [1.9029278, 1.7596648, -0.59836984, 26.0, 1.0], [1.9061884, 1.750375, -0.59747005, 31.0, 1.0], [1.8537258, 1.6914983, -0.67241186, 8.0, 0.0], [1.8978865, 1.7305807, -0.59297103, 37.0, 1.0], [1.8610511, 1.686314, -0.67292953, 11.0, 0.0], [1.9010264, 1.7213296, -0.59207124, 44.0, 1.0], [1.8626175, 1.6759313, -0.67137665, 13.0, 0.0], [1.9055738, 1.7133807, -0.59162134, 47.0, 1.0], [1.9273691, 1.7323679, -0.50373578, 70.0, 2.0], [1.8598121, 1.6616969, -0.66827077, 18.0, 0.0], [1.9156059, 1.7109462, -0.59297103, 86.0, 1.0], [1.9304749, 1.7230154, -0.50297254, 72.0, 2.0], [1.8667578, 1.6568023, -0.66878843, 20.0, 0.0], [1.921567, 1.7042484, -0.59297103, 81.0, 1.0], [1.9435235, 1.7231158, -0.50488061, 74.0, 2.0], [1.8815147, 1.6576118, -0.67189431, 17.0, 0.0], [1.9260414, 1.6962429, -0.59252113, 44.0, 1.0], [1.9468781, 1.7133874, -0.50411743, 66.0, 2.0], [1.8858359, 1.6497617, -0.67137665, 13.0, 0.0], [1.9351803, 1.6917369, -0.59342092, 37.0, 1.0], [1.8988749, 1.6495037, -0.6739648, 10.0, 0.0], [1.9466649, 1.6904217, -0.59522051, 33.0, 1.0], [1.8940958, 1.6343637, -0.67034137, 8.0, 0.0], [1.9584566, 1.6887069, -0.59702015, 24.0, 1.0], [1.9051242, 1.7859036, -0.60286885, 8.0, 1.0], [1.9411149, 1.8190074, -0.51709241, 1.0, 2.0], [1.9187083, 1.7854713, -0.50946003, 3.0, 2.0], [1.9174101, 1.772436, -0.50755197, 16.0, 2.0], [1.9322628, 1.7736984, -0.50984168, 45.0, 2.0], [1.9369919, 1.7656196, -0.50946003, 60.0, 2.0], [1.9358661, 1.7522596, -0.50755197, 63.0, 2.0], [1.9631956, 1.7156236, -0.50678873, 58.0, 2.0], [1.9647236, 1.7049007, -0.50564384, 50.0, 2.0], [1.9778013, 1.7047853, -0.50755197, 29.0, 2.0], [1.9776626, 1.6932666, -0.60106927, 20.0, 1.0], [1.9944782, 1.7064596, -0.51022327, 7.0, 2.0], [1.9927645, 1.693579, -0.60376865, 10.0, 1.0]]"
129,Blue,"[[2.5775476, 1.7164125, -0.38023239, 2.0, 4.0], [2.5802107, 1.7052164, -0.37974492, 7.0, 4.0], [2.5894678, 1.6983761, -0.38023239, 8.0, 4.0], [2.588726, 1.6849945, -0.37925744, 3.0, 4.0], [2.4705155, 1.648254, -0.68565083, 39.0, 1.0], [2.5284064, 1.6862378, -0.59074467, 49.0, 2.0], [2.5495429, 1.699047, -0.48525977, 66.0, 3.0], [2.4860034, 1.6460749, -0.68835026, 45.0, 1.0], [2.5375519, 1.6795683, -0.59150791, 59.0, 2.0], [2.5422759, 1.6814212, -0.48275682, 63.0, 3.0], [2.4787059, 1.6288248, -0.68475103, 39.0, 1.0], [2.5384753, 1.6674684, -0.59036303, 60.0, 2.0], [2.5497813, 1.6736199, -0.48306966, 66.0, 3.0], [2.4876406, 1.6222922, -0.68565083, 39.0, 1.0], [2.5508595, 1.6628853, -0.59188956, 44.0, 2.0], [2.5622282, 1.6690224, -0.48432118, 63.0, 3.0], [2.4995499, 1.6182709, -0.68745047, 38.0, 1.0], [2.5582974, 1.6550367, -0.59227115, 34.0, 2.0], [2.5760424, 1.6658806, -0.4858855, 52.0, 3.0], [2.5133815, 1.6148021, -0.68970001, 31.0, 1.0], [2.567075, 1.6486663, -0.59303439, 27.0, 2.0], [2.5968046, 1.6664797, -0.48870131, 23.0, 3.0], [2.5220087, 1.6085536, -0.6905998, 27.0, 1.0], [2.5810926, 1.6449705, -0.59494245, 13.0, 2.0], [2.605649, 1.6599814, -0.48932707, 1.0, 3.0], [2.5262403, 1.5982578, -0.69014984, 22.0, 1.0], [2.6017523, 1.6453958, -0.59837705, 2.0, 2.0], [2.5351052, 1.5915014, -0.69104964, 15.0, 1.0], [2.5522234, 1.5898558, -0.69419903, 10.0, 1.0], [2.5677037, 1.5870839, -0.6968984, 9.0, 1.0], [2.5295656, 1.7509012, -0.5979954, 1.0, 2.0], [2.5372798, 1.7431731, -0.59837705, 12.0, 2.0], [2.5319955, 1.7265627, -0.59570575, 26.0, 2.0], [2.5400727, 1.7307738, -0.48682413, 5.0, 3.0], [2.5298779, 1.7122113, -0.59379762, 31.0, 2.0], [2.5457988, 1.7223403, -0.48682413, 23.0, 3.0], [2.5257642, 1.6972429, -0.59150791, 38.0, 2.0], [2.546876, 1.7101392, -0.4858855, 51.0, 3.0]]"
130,Blue,"[[3.29689, 1.7529871, -0.45847249, 47.0, 4.0], [3.2868824, 1.7337102, -0.45627886, 32.0, 4.0], [3.2664971, 1.7375603, -0.5860036, 50.0, 3.0], [3.1786485, 1.6787486, -0.69874257, 9.0, 2.0], [3.2722414, 1.7267177, -0.5860036, 42.0, 3.0], [3.1928937, 1.6727531, -0.70065069, 9.0, 2.0], [3.2761991, 1.7149416, -0.58569074, 33.0, 3.0], [3.3140221, 1.7332668, -0.45920372, 15.0, 4.0], [3.1865175, 1.6552633, -0.69797933, 6.0, 2.0], [3.2996986, 1.7125942, -0.58881938, 22.0, 3.0], [3.3411996, 1.7326535, -0.46212861, 1.0, 4.0], [3.2062385, 1.6513224, -0.70103228, 4.0, 2.0], [3.2986305, 1.6974509, -0.58756793, 9.0, 3.0], [3.2014918, 1.6347641, -0.69874257, 1.0, 2.0], [3.2790737, 1.834115, -0.5950768, 1.0, 3.0], [3.248867, 1.8030999, -0.58850652, 6.0, 3.0], [3.2551401, 1.7917504, -0.58850652, 24.0, 3.0], [3.2978697, 1.813769, -0.46212861, 1.0, 4.0], [3.250972, 1.7746972, -0.58662933, 35.0, 3.0], [3.2797823, 1.7889391, -0.45871624, 8.0, 4.0], [3.2536731, 1.7614566, -0.5860036, 42.0, 3.0], [3.2999756, 1.7850344, -0.46066615, 32.0, 4.0], [3.2548852, 1.7467179, -0.58506501, 44.0, 3.0], [3.2924998, 1.7654237, -0.45871624, 43.0, 4.0]]"
131,Blue,"[[1.7353565, 1.728707, -0.38795751, 3.0, 3.0], [1.7399764, 1.7212491, -0.38764465, 16.0, 3.0], [1.7431555, 1.7123969, -0.38701892, 26.0, 3.0], [1.7491226, 1.7063013, -0.38701892, 28.0, 3.0], [1.7564864, 1.7015598, -0.38733178, 24.0, 3.0], [1.7709566, 1.7036357, -0.389209, 10.0, 3.0], [1.7768931, 1.6974429, -0.389209, 1.0, 3.0], [1.7519323, 1.7568316, -0.39296341, 1.0, 3.0], [1.6781602, 1.6740638, -0.63514197, 47.0, 0.0], [1.6889852, 1.684276, -0.55068022, 60.0, 1.0], [1.7244079, 1.7183983, -0.47320631, 37.0, 2.0], [1.6768402, 1.6616917, -0.63255376, 52.0, 0.0], [1.6962392, 1.6797407, -0.55113012, 62.0, 1.0], [1.7273052, 1.7099093, -0.4724431, 48.0, 2.0], [1.6840078, 1.6571828, -0.63307142, 61.0, 0.0], [1.6895868, 1.6615126, -0.54708099, 66.0, 1.0], [1.7318639, 1.7024928, -0.47206149, 55.0, 2.0], [1.6994542, 1.6607454, -0.63669485, 65.0, 0.0], [1.6925883, 1.6528813, -0.5461812, 68.0, 1.0], [1.7392013, 1.697808, -0.4724431, 69.0, 2.0], [1.7038543, 1.6534582, -0.63617724, 54.0, 0.0], [1.7053421, 1.6537466, -0.54843074, 62.0, 1.0], [1.7352496, 1.6821616, -0.46977177, 55.0, 2.0], [1.7068338, 1.644819, -0.63514197, 45.0, 0.0], [1.7153149, 1.6518391, -0.54978037, 58.0, 1.0], [1.7453545, 1.6801785, -0.47091663, 39.0, 2.0], [1.7139596, 1.6401879, -0.63565958, 39.0, 0.0], [1.7267046, 1.6512284, -0.55158001, 53.0, 1.0], [1.7554649, 1.678147, -0.47206149, 25.0, 2.0], [1.723876, 1.6381869, -0.63721251, 35.0, 0.0], [1.7381099, 1.6505591, -0.5533796, 45.0, 1.0], [1.7741271, 1.6841735, -0.47549605, 10.0, 2.0], [1.7366093, 1.6387885, -0.63980073, 28.0, 0.0], [1.7466971, 1.6471555, -0.55427945, 28.0, 1.0], [1.7521863, 1.6419635, -0.64342415, 22.0, 0.0], [1.7538588, 1.6423799, -0.55472934, 7.0, 1.0], [1.7593219, 1.6371528, -0.64394182, 11.0, 0.0], [1.8413454, 1.7021227, -0.67189431, 3.0, 0.0], [1.7368038, 1.8193681, -0.6739648, 3.0, 0.0], [1.6842363, 1.7520154, -0.65118873, 7.0, 0.0], [1.6728743, 1.7280806, -0.64445943, 17.0, 0.0], [1.6908184, 1.7453991, -0.561028, 1.0, 1.0], [1.668107, 1.7111655, -0.64031839, 25.0, 0.0], [1.6900964, 1.7325122, -0.55877846, 8.0, 1.0], [1.6740705, 1.7053319, -0.64031839, 30.0, 0.0], [1.6770149, 1.707139, -0.5524798, 26.0, 1.0], [1.7544805, 1.7853727, -0.48656297, 1.0, 2.0], [1.6759384, 1.6953567, -0.63876545, 37.0, 0.0], [1.6829642, 1.7012744, -0.5524798, 44.0, 1.0], [1.7275589, 1.7457463, -0.47740412, 4.0, 2.0], [1.673669, 1.6812811, -0.63565958, 43.0, 0.0], [1.6820147, 1.6884874, -0.55023032, 52.0, 1.0], [1.7170129, 1.7230171, -0.47282472, 19.0, 2.0]]"
132,Blue,"[[1.8809099, 1.7570491, -0.40766826, 46.0, 3.0], [1.8884803, 1.7518157, -0.40798113, 30.0, 3.0], [1.8382318, 1.8299083, -0.59881973, 7.0, 1.0], [1.8182758, 1.7974507, -0.59027159, 17.0, 1.0], [1.8460988, 1.8243179, -0.50449902, 1.0, 2.0], [1.8203667, 1.7869977, -0.5889219, 24.0, 1.0], [1.8482515, 1.8137378, -0.50335413, 10.0, 2.0], [1.829384, 1.7833536, -0.5898217, 30.0, 1.0], [1.8489476, 1.8017941, -0.50182766, 37.0, 2.0], [1.8709024, 1.8219179, -0.41361275, 1.0, 3.0], [1.8271976, 1.7688239, -0.58712232, 33.0, 1.0], [1.8552256, 1.7953293, -0.50182766, 56.0, 2.0], [1.8658912, 1.8043901, -0.41110981, 12.0, 3.0], [1.7709181, 1.7035986, -0.6584357, 7.0, 0.0], [1.8249317, 1.7543314, -0.58442289, 38.0, 1.0], [1.8501561, 1.7779603, -0.49877474, 63.0, 2.0], [1.8707541, 1.7964973, -0.41079697, 38.0, 3.0], [1.8338634, 1.7506422, -0.58532268, 47.0, 1.0], [1.8549314, 1.7701353, -0.49839315, 64.0, 2.0], [1.8755836, 1.7885932, -0.41048408, 55.0, 3.0], [1.7827682, 1.6911938, -0.6584357, 9.0, 0.0], [1.8399636, 1.7442297, -0.58532268, 58.0, 1.0], [1.8553982, 1.7582482, -0.49686664, 74.0, 2.0], [1.886119, 1.7861094, -0.4114227, 75.0, 3.0], [1.7774118, 1.6743628, -0.65429455, 11.0, 0.0], [1.8403639, 1.7324545, -0.58352309, 83.0, 1.0], [1.855806, 1.7463789, -0.4953402, 76.0, 2.0], [1.892341, 1.7795162, -0.4114227, 81.0, 3.0], [1.7860675, 1.6707872, -0.65532982, 10.0, 0.0], [1.8560627, 1.7356588, -0.58667237, 56.0, 1.0], [1.8676287, 1.7452513, -0.49686664, 66.0, 2.0], [1.8043345, 1.6766911, -0.65998858, 8.0, 0.0], [1.8563985, 1.7238647, -0.58487278, 44.0, 1.0], [1.8806001, 1.7457274, -0.49877474, 63.0, 2.0], [1.8073363, 1.6677626, -0.65895331, 7.0, 0.0], [1.8681355, 1.7226578, -0.58667237, 38.0, 1.0], [1.8938994, 1.7458056, -0.50068283, 52.0, 2.0], [1.9047546, 1.754581, -0.41017124, 15.0, 3.0], [1.8074501, 1.6562226, -0.65688276, 7.0, 0.0], [1.8813221, 1.722708, -0.5889219, 33.0, 1.0], [1.8985343, 1.7378581, -0.50030124, 42.0, 2.0], [1.9152391, 1.7519225, -0.41110981, 1.0, 3.0], [1.8017892, 1.6395024, -0.65274167, 5.0, 0.0], [1.8959755, 1.723996, -0.59162134, 25.0, 1.0], [1.9176635, 1.7431054, -0.50373578, 20.0, 2.0], [1.916445, 1.7304276, -0.5961203, 18.0, 1.0], [1.935396, 1.746924, -0.50678873, 1.0, 2.0], [1.9297289, 1.7302315, -0.59836984, 8.0, 1.0]]"
133,Blue,"[[7.2207999, -0.37210774, -0.63257635, 5.0, 5.0], [7.2393513, -0.39840558, -0.63431948, 4.0, 5.0], [7.326817, -0.29939884, -0.90037078, 1.0, 4.0], [7.1888905, -0.31890222, -0.88355285, 11.0, 4.0], [7.1778188, -0.34351972, -0.88233411, 22.0, 4.0], [7.1666641, -0.36806381, -0.88111544, 31.0, 4.0], [7.1752458, -0.39362156, -0.88233411, 26.0, 4.0], [7.1797729, -0.4190124, -0.88306534, 15.0, 4.0], [7.2079864, -0.44591048, -0.88672143, 2.0, 4.0]]"
134,Blue,"[[6.2889166, -0.49826181, -0.77460164, 1.0, 4.0], [6.2515287, -0.51726478, -0.77021432, 22.0, 4.0], [6.2417741, -0.53840113, -0.76923937, 36.0, 4.0], [6.2398567, -0.56018573, -0.76923937, 15.0, 4.0], [6.2388453, -0.62271959, -0.99304616, 1.0, 3.0], [6.2216744, -0.4263331, -0.98772728, 3.0, 3.0], [6.2102976, -0.44733867, -0.98616302, 9.0, 3.0], [6.2126369, -0.46931145, -0.98678869, 17.0, 3.0], [6.1874156, -0.4880468, -0.98303431, 30.0, 3.0], [6.1778002, -0.50899315, -0.98178285, 37.0, 3.0], [6.1818895, -0.53106177, -0.98272139, 39.0, 3.0], [6.1937714, -0.55386895, -0.98491156, 34.0, 3.0], [6.21737, -0.57786244, -0.98897886, 21.0, 3.0], [6.2094159, -0.59899259, -0.98804021, 9.0, 3.0]]"
135,Blue,"[[1.8499852, 1.8065858, -0.40954545, 1.0, 3.0], [1.8520255, 1.7959921, -0.40860689, 6.0, 3.0], [1.855437, 1.7867761, -0.40798113, 29.0, 3.0], [1.8659462, 1.7843838, -0.40891972, 48.0, 3.0], [1.8664335, 1.772419, -0.40766826, 65.0, 3.0], [1.8740468, 1.7672478, -0.40798113, 88.0, 3.0], [1.8715535, 1.7525936, -0.40610394, 52.0, 3.0], [1.8762119, 1.7447062, -0.40579104, 34.0, 3.0], [1.8906939, 1.7465165, -0.40766826, 21.0, 3.0], [1.8938681, 1.7372352, -0.40704253, 2.0, 3.0], [1.7607279, 1.7224264, -0.65998858, 8.0, 0.0], [1.7653434, 1.7149241, -0.65947098, 9.0, 0.0], [1.7685387, 1.7060685, -0.6584357, 11.0, 0.0], [1.777272, 1.7025589, -0.65947098, 16.0, 0.0], [1.7860042, 1.6990073, -0.66050619, 20.0, 0.0], [1.7919244, 1.692762, -0.66050619, 24.0, 0.0], [1.7907771, 1.6798885, -0.65791804, 22.0, 0.0], [1.7980442, 1.6749437, -0.6584357, 19.0, 0.0], [1.8024613, 1.6673456, -0.65791804, 14.0, 0.0], [1.8150927, 1.6678954, -0.66050619, 12.0, 0.0], [1.8237581, 1.6641532, -0.66154152, 9.0, 0.0], [1.8519014, 1.8493181, -0.60421854, 5.0, 1.0], [1.8112984, 1.7961887, -0.5889219, 13.0, 1.0], [1.8282095, 1.8116934, -0.50030124, 1.0, 2.0], [1.8053714, 1.7772336, -0.58487278, 21.0, 1.0], [1.8387208, 1.8094313, -0.50144607, 6.0, 2.0], [1.8143516, 1.7736449, -0.58577257, 26.0, 1.0], [1.8380055, 1.7961409, -0.49953794, 29.0, 2.0], [1.8191332, 1.7659439, -0.58532268, 33.0, 1.0], [1.8470814, 1.792449, -0.50030124, 56.0, 2.0], [1.8238829, 1.7582309, -0.58487278, 37.0, 1.0], [1.8363633, 1.7696422, -0.49572179, 56.0, 2.0], [1.8201559, 1.7424202, -0.58172351, 41.0, 1.0], [1.8439467, 1.7645801, -0.49610341, 65.0, 2.0], [1.8276389, 1.737399, -0.58217335, 54.0, 1.0], [1.8472492, 1.7554275, -0.4953402, 68.0, 2.0], [1.8266073, 1.7243197, -0.57992387, 83.0, 1.0], [1.8490822, 1.7449259, -0.49419534, 74.0, 2.0], [1.8397244, 1.7245965, -0.58217335, 67.0, 1.0], [1.8537289, 1.7371185, -0.49381369, 68.0, 2.0], [1.8471584, 1.7194933, -0.5826233, 46.0, 1.0], [1.8626562, 1.7333115, -0.49457693, 63.0, 2.0], [1.8571432, 1.717327, -0.58397299, 39.0, 1.0], [1.8802301, 1.7374588, -0.49762988, 57.0, 2.0], [1.8602561, 1.7081972, -0.58307314, 34.0, 1.0], [1.8946589, 1.7391804, -0.49991959, 46.0, 2.0], [1.8774281, 1.7125257, -0.58667237, 26.0, 1.0], [1.9050716, 1.7365234, -0.50106448, 25.0, 2.0], [1.8949486, 1.7164284, -0.59027159, 20.0, 1.0], [1.9122744, 1.7315143, -0.50144607, 3.0, 2.0], [1.9197645, 1.7267444, -0.5961203, 9.0, 1.0]]"
136,Blue,"[[3.328954, 1.260565, -0.56378984, 8.0, 3.0], [3.3516741, 1.2278657, -0.56535423, 56.0, 3.0], [3.3464422, 1.2133768, -0.56378984, 27.0, 3.0], [3.2558501, 1.3260366, -0.81162345, 6.0, 1.0], [3.2367353, 1.3057553, -0.80577475, 13.0, 1.0], [3.243083, 1.2951723, -0.80622464, 20.0, 1.0], [3.244184, 1.2818441, -0.80532485, 22.0, 1.0], [3.2359343, 1.2655442, -0.80217552, 23.0, 1.0], [3.2294283, 1.2500194, -0.79947609, 24.0, 1.0], [3.2390144, 1.2413963, -0.80082583, 25.0, 1.0], [3.2487941, 1.2321564, -0.80217552, 28.0, 1.0], [3.2989085, 1.2505046, -0.68576753, 61.0, 2.0], [3.251251, 1.2201228, -0.80172563, 29.0, 1.0], [3.297955, 1.2363367, -0.6846227, 67.0, 2.0], [3.2520468, 1.2068429, -0.80082583, 33.0, 1.0], [3.3004096, 1.2241352, -0.68424112, 73.0, 2.0], [3.2489228, 1.1927966, -0.79902625, 29.0, 1.0], [3.3122473, 1.2147334, -0.68576753, 73.0, 2.0], [3.2603931, 1.18411, -0.80082583, 25.0, 1.0], [3.3070297, 1.2003942, -0.68385947, 63.0, 2.0], [3.2771387, 1.1779064, -0.80397511, 23.0, 1.0], [3.3185914, 1.1914961, -0.68538594, 43.0, 2.0], [3.284903, 1.1677644, -0.8048749, 21.0, 1.0], [3.2816057, 1.1537046, -0.80307531, 18.0, 1.0], [3.294816, 1.145443, -0.80532485, 12.0, 1.0], [3.3022819, 1.1357788, -0.80622464, 9.0, 1.0], [3.3431263, 1.1367913, -0.81522268, 7.0, 1.0], [3.3077993, 1.2929845, -0.69034702, 1.0, 2.0], [3.32511, 1.286388, -0.69301832, 13.0, 2.0], [3.3057446, 1.2656484, -0.6880573, 43.0, 2.0], [3.3761911, 1.2919443, -0.57255018, 1.0, 3.0], [3.3446515, 1.252511, -0.56566709, 33.0, 3.0], [3.3490031, 1.240829, -0.56566709, 48.0, 3.0], [3.3671803, 1.2082798, -0.56660569, 9.0, 3.0], [3.3465738, 1.1890285, -0.69034702, 22.0, 2.0], [3.3766348, 1.1864535, -0.69568962, 1.0, 2.0], [3.4191136, 1.1493315, -0.83276886, 1.0, 1.0]]"
137,Blue,"[[2.2140527, 1.7093642, -0.44302243, 2.0, 3.0], [2.2184389, 1.7004231, -0.44270959, 14.0, 3.0], [2.2353642, 1.7010429, -0.44489968, 39.0, 3.0], [2.231832, 1.6860847, -0.44302243, 50.0, 3.0], [2.2342505, 1.6763039, -0.4423967, 50.0, 3.0], [2.243257, 1.670854, -0.44302243, 29.0, 3.0], [2.2474871, 1.6618395, -0.44270959, 14.0, 3.0], [2.2299042, 1.7340587, -0.44740263, 1.0, 3.0], [2.2771611, 1.671517, -0.44740263, 1.0, 3.0], [2.1732678, 1.7286947, -0.64111054, 3.0, 1.0], [2.1716411, 1.7150607, -0.63886106, 12.0, 1.0], [2.1622796, 1.6954448, -0.63436204, 20.0, 1.0], [2.1956801, 1.7210135, -0.54227924, 5.0, 2.0], [2.1543455, 1.6771122, -0.63031286, 24.0, 1.0], [2.201673, 1.7133403, -0.54227924, 23.0, 2.0], [2.1632702, 1.671966, -0.63121271, 30.0, 1.0], [2.2045333, 1.7032431, -0.54151595, 55.0, 2.0], [2.1690938, 1.6644039, -0.63121271, 34.0, 1.0], [2.2011185, 1.6883688, -0.53922629, 67.0, 2.0], [2.1262777, 1.6209633, -0.71641117, 37.0, 0.0], [2.17644, 1.6580034, -0.63166261, 44.0, 1.0], [2.1991894, 1.6747276, -0.53731817, 70.0, 2.0], [2.1319234, 1.6135308, -0.71641117, 39.0, 0.0], [2.1697805, 1.6409917, -0.62806338, 54.0, 1.0], [2.2034564, 1.6658561, -0.53693652, 73.0, 2.0], [2.139087, 1.60724, -0.71692878, 36.0, 0.0], [2.1798844, 1.6372988, -0.62941307, 55.0, 1.0], [2.2092574, 1.6581548, -0.53693652, 73.0, 2.0], [2.1505978, 1.6047596, -0.71899933, 35.0, 0.0], [2.1887105, 1.63201, -0.63031286, 42.0, 1.0], [2.2163179, 1.6519934, -0.53731817, 66.0, 2.0], [2.1546345, 1.5960922, -0.71848166, 33.0, 0.0], [2.2037923, 1.6313159, -0.63301229, 32.0, 1.0], [2.2236493, 1.645414, -0.53769976, 56.0, 2.0], [2.1617486, 1.5897063, -0.71899933, 30.0, 0.0], [2.2126145, 1.6259205, -0.63391209, 24.0, 1.0], [2.235708, 1.6422915, -0.53922629, 38.0, 2.0], [2.1750867, 1.5878454, -0.72158754, 26.0, 0.0], [2.2258644, 1.6243185, -0.63616163, 19.0, 1.0], [2.2557039, 1.6448876, -0.54266083, 11.0, 2.0], [2.1819041, 1.5817583, -0.72210521, 23.0, 0.0], [2.2362549, 1.6199691, -0.63751131, 9.0, 1.0], [2.192116, 1.5775181, -0.72365808, 19.0, 0.0]]"
138,Blue,"[[8.0677624, -1.4138546, -0.71659446, 1.0, 5.0], [8.0412045, -1.4381493, -0.7146771, 9.0, 5.0], [8.0420151, -1.4672825, -0.71520001, 3.0, 5.0], [7.9560771, -1.3356736, -0.99055409, 7.0, 4.0], [7.9516039, -1.3620495, -0.99055409, 9.0, 4.0], [7.9370236, -1.3880876, -0.98933536, 15.0, 4.0], [7.9438553, -1.4178773, -0.99079782, 23.0, 4.0], [7.9363747, -1.5024629, -0.99177283, 8.0, 4.0], [7.9525228, -1.5342935, -0.99445397, 3.0, 4.0]]"
139,Blue,"[[4.5098734, 1.1772567, -0.57229847, 9.0, 4.0], [4.5101109, 1.1605166, -0.57181102, 30.0, 4.0], [4.5006647, 1.1413516, -0.57010484, 21.0, 4.0], [4.5026956, 1.1251518, -0.56986111, 3.0, 4.0], [4.4788861, 1.220247, -0.73524207, 1.0, 3.0], [4.4659491, 1.1999907, -0.73242623, 24.0, 3.0], [4.4641762, 1.1836544, -0.73148763, 48.0, 3.0], [4.4549026, 1.1645659, -0.72929758, 64.0, 3.0], [4.4551139, 1.1480255, -0.72867179, 73.0, 3.0], [4.4610095, 1.1329525, -0.72898471, 69.0, 3.0], [4.4726019, 1.1192929, -0.73023617, 48.0, 3.0], [4.4994969, 1.109347, -0.73399061, 16.0, 3.0], [4.4155731, 1.0429842, -0.88191921, 2.0, 2.0]]"
140,Blue,"[[1.5101289, 1.7129054, -0.36167651, 6.0, 3.0], [1.5227723, 1.7043254, -0.36198941, 9.0, 3.0], [1.5326757, 1.7034053, -0.362928, 7.0, 3.0], [1.4479399, 1.7280365, -0.60408366, 7.0, 0.0], [1.4984576, 1.7876925, -0.53853285, 2.0, 1.0], [1.4436967, 1.7114124, -0.59994256, 17.0, 0.0], [1.4342934, 1.6990619, -0.51333833, 2.0, 1.0], [1.4396561, 1.6945841, -0.59580147, 25.0, 0.0], [1.4503139, 1.7059221, -0.51693755, 9.0, 1.0], [1.4455621, 1.6895487, -0.59580147, 34.0, 0.0], [1.4625974, 1.7082502, -0.51918709, 31.0, 1.0], [1.4750673, 1.7222078, -0.44076881, 1.0, 2.0], [1.4476682, 1.6801015, -0.59424853, 39.0, 0.0], [1.4558253, 1.6883762, -0.51468807, 47.0, 1.0], [1.4797882, 1.7155613, -0.44038719, 6.0, 2.0], [1.4522576, 1.6735793, -0.59373093, 44.0, 0.0], [1.4565988, 1.6773988, -0.51288843, 60.0, 1.0], [1.4870546, 1.7118678, -0.44076881, 22.0, 2.0], [1.458091, 1.6684994, -0.59373093, 49.0, 0.0], [1.4560305, 1.6649698, -0.51063895, 62.0, 1.0], [1.4826802, 1.6948452, -0.43771586, 34.0, 2.0], [1.4963332, 1.7092491, -0.35979933, 1.0, 3.0], [1.4536958, 1.6517981, -0.58958983, 51.0, 0.0], [1.4656976, 1.6642641, -0.51198864, 66.0, 1.0], [1.4898847, 1.6911327, -0.43809745, 46.0, 2.0], [1.4607338, 1.6481597, -0.5901075, 59.0, 0.0], [1.4727917, 1.6605952, -0.51243854, 72.0, 1.0], [1.4944756, 1.6844536, -0.43771586, 64.0, 2.0], [1.5147878, 1.7061462, -0.36136368, 9.0, 3.0], [1.465904, 1.6435629, -0.5901075, 65.0, 0.0], [1.4676199, 1.6443293, -0.50883931, 72.0, 1.0], [1.4971448, 1.6768217, -0.43695265, 83.0, 2.0], [1.4729235, 1.6398727, -0.59062505, 54.0, 0.0], [1.4694424, 1.6348487, -0.50748962, 66.0, 1.0], [1.5082397, 1.6774246, -0.4384791, 49.0, 2.0], [1.482527, 1.6390191, -0.59217799, 48.0, 0.0], [1.482987, 1.6383778, -0.51018906, 60.0, 1.0], [1.5048623, 1.661962, -0.43580776, 35.0, 2.0], [1.529328, 1.6877974, -0.36073789, 2.0, 3.0], [1.4830353, 1.6281217, -0.5901075, 42.0, 0.0], [1.4978869, 1.6432722, -0.51333833, 55.0, 1.0], [1.5146226, 1.6610514, -0.43695265, 22.0, 2.0], [1.4952394, 1.6300528, -0.59269565, 38.0, 0.0], [1.5102018, 1.6452127, -0.51558787, 45.0, 1.0], [1.5350182, 1.6716604, -0.4411504, 8.0, 2.0], [1.5064478, 1.6302372, -0.5947662, 29.0, 0.0], [1.5119674, 1.6356375, -0.51423812, 26.0, 1.0], [1.5226579, 1.6362823, -0.59890729, 24.0, 0.0], [1.5245919, 1.637216, -0.51648766, 6.0, 1.0], [1.5362858, 1.6394155, -0.60201317, 12.0, 0.0], [1.6334852, 1.730989, -0.63773018, 3.0, 0.0]]"
